file	layers	dir	tag	b1	b2	b3	b4	w1	w2	dw	bitfield
DATA\GLOBAL\MONSTERS\RE\COF\REDDHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\REDTHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\REGHHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\RENUHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\RERNHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\RES1HTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RE\COF\REWLHTH.COF	8	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\RG\COF\RGA1HTH.COF	7	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\RG\COF\RGDDHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGDTHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGGHHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGNUHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGRNHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGS1HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGTNHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGTWHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RG\COF\RGWLHTH.COF	7	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RH\COF\RHTNHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\RO\COF\ROTNHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\RT\COF\RTDDHTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\RT\COF\RTDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RT\COF\RTNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\RT\COF\RTWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\S7\COF\S7A1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\S7\COF\S7DDHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\S7\COF\S7DTHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\S7\COF\S7GHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\S7\COF\S7NUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\S7\COF\S7WLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SB\COF\SBA2HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBS1HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBSCHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SB\COF\SBWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCA1HTH.COF	3	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SC\COF\SCA2HTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCDDHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCDTHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCGHHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCNUHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SC\COF\SCWLHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SD\COF\SDA2HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDDDHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDDTHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SD\COF\SDWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SE\COF\SEDDHTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SE\COF\SEDTHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SE\COF\SENUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SE\COF\SES1HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SE\COF\SES2HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SI\COF\SIA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SI\COF\SIA2HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SI\COF\SIDDHTH.COF	2	8	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\SI\COF\SIDTHTH.COF	2	8	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\SI\COF\SIGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SI\COF\SINUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SI\COF\SIWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKA11HS.COF	10	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKA1BOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKA1HTH.COF	9	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKA21HS.COF	10	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKA2HTH.COF	7	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKBL1HS.COF	10	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKBLHTH.COF	9	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDD1HS.COF	7	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDDBOW.COF	7	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDDHTH.COF	7	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDT1HS.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDTBOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKDTHTH.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKGH1HS.COF	9	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKGHBOW.COF	8	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKGHHTH.COF	9	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKNU1HS.COF	10	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKNUBOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKNUHTH.COF	9	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKS11HS.COF	10	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKS1BOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKS1HTH.COF	9	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SK\COF\SKWL1HS.COF	10	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKWLBOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SK\COF\SKWLHTH.COF	9	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SL\COF\SLA1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SL\COF\SLA2HTH.COF	1	8	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\MONSTERS\SL\COF\SLDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SL\COF\SLDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SL\COF\SLGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SL\COF\SLNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SL\COF\SLWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SM\COF\SMA1HTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMA2HTH.COF	1	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SM\COF\SMDTHTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMGHHTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMNUHTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMS1HTH.COF	2	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SM\COF\SMWLHTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPA1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPA2HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPDDHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPDTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPGHHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPNUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SP\COF\SPWLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SR\COF\SRA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SR\COF\SRA2HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRS1HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SR\COF\SRWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\ST\COF\STA1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\ST\COF\STDDHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\ST\COF\STDTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\ST\COF\STGHHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\ST\COF\STNUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\ST\COF\STS1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\ST\COF\STWLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SU\COF\SUDDHTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\SU\COF\SUDTHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SU\COF\SUGHHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SU\COF\SUNUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SU\COF\SUS1HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SU\COF\SUSCHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\SU\COF\SUWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SW\COF\SWA1HTH.COF	1	8	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\MONSTERS\SW\COF\SWDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SW\COF\SWDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SW\COF\SWGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SW\COF\SWNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\SW\COF\SWWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TC\COF\TCTNHTH.COF	1	1	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\TE\COF\TEA1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TE\COF\TEDDHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TE\COF\TEDTHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TE\COF\TEGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TE\COF\TENUHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TE\COF\TES1HTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TG\COF\TGA1HTH.COF	1	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGA2HTH.COF	1	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGBLHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGGHHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGNUHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGRNHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGS1HTH.COF	2	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGS3HTH.COF	1	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGS4HTH.COF	1	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGSCHTH.COF	1	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TG\COF\TGWLHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\TH\COF\THA1HTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TH\COF\THA2HTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TH\COF\THDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TH\COF\THDTHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TH\COF\THGHHTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TH\COF\THNUHTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TH\COF\THWLHTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TN\COF\TNA1HTH.COF	2	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\TN\COF\TNDDHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TN\COF\TNDTHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TN\COF\TNGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TN\COF\TNNUHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TN\COF\TNS1HTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TW\COF\TWDDHTH.COF	2	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\TW\COF\TWDTHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TW\COF\TWNUHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TX\COF\TXDDHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\TX\COF\TXDTHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\TX\COF\TXNUHTH.COF	3	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TY\COF\TYA1HTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\TY\COF\TYDDHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\TY\COF\TYDTHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\TY\COF\TYGHHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TY\COF\TYNUHTH.COF	3	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TY\COF\TYWLHTH.COF	3	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\TZ\COF\TZDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\TZ\COF\TZDTHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TZ\COF\TZNUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\TZ\COF\TZWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\UA\COF\UAA1HTH.COF	6	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\UA\COF\UADDHTH.COF	1	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\UA\COF\UADTHTH.COF	1	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\UA\COF\UANUHTH.COF	7	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\UM\COF\UMA1FGT.COF	8	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\UM\COF\UMA1HTH.COF	8	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
